遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙, 
賓果賓果,103059414,2014/10/20,218125,8725,83925,06,08,11,12,13,16,28,29,33,39,45,52,53,54,58,61,64,74,75,78,06,－,
賓果賓果,103059415,2014/10/20,198200,7928,93600,01,11,16,22,23,25,31,34,36,38,42,49,52,59,61,62,72,73,76,79,79,－,
賓果賓果,103059416,2014/10/20,204225,8169,53875,06,07,12,23,29,31,35,39,40,44,45,54,57,60,64,65,67,69,74,79,39,－,
賓果賓果,103059417,2014/10/20,196925,7877,58875,01,02,10,14,15,21,26,28,29,30,40,44,47,50,52,62,63,68,72,79,26,－,
賓果賓果,103059418,2014/10/20,192950,7718,97300,01,04,10,20,21,27,29,39,41,43,47,55,60,65,66,67,69,72,74,79,21,－,
賓果賓果,103059419,2014/10/20,215125,8605,165675,01,14,25,28,30,31,32,34,35,39,42,43,48,53,57,60,64,68,78,79,43,－,
賓果賓果,103059420,2014/10/20,235750,9430,195300,01,02,03,08,10,11,21,29,30,31,36,48,49,51,53,59,65,71,73,79,02,－,
賓果賓果,103059421,2014/10/20,222025,8881,131550,01,02,04,07,08,09,16,21,27,31,38,42,45,52,54,61,75,77,78,80,02,－,
賓果賓果,103059422,2014/10/20,247500,9900,90175,01,12,14,16,17,18,28,31,32,43,44,45,60,61,62,68,72,75,76,79,61,－,
賓果賓果,103059423,2014/10/20,268925,10757,66025,06,09,10,13,18,26,27,31,34,41,53,54,59,63,65,70,71,76,78,79,27,－,
賓果賓果,103059424,2014/10/20,261475,10459,68300,06,10,11,13,16,17,20,22,24,27,34,35,42,45,47,51,62,66,69,80,47,－,
賓果賓果,103059425,2014/10/20,288650,11546,85525,04,11,13,16,19,30,31,32,34,38,41,43,59,62,66,68,70,72,75,76,76,－,
賓果賓果,103059426,2014/10/20,299325,11973,84050,03,04,05,08,17,21,22,32,35,36,37,38,42,44,55,59,68,70,77,79,03,－,
賓果賓果,103059427,2014/10/20,342125,13685,112625,01,03,04,05,14,20,31,33,37,40,44,47,51,52,54,57,68,72,73,80,01,－,
賓果賓果,103059428,2014/10/20,253350,10134,74050,01,03,08,09,14,15,17,24,33,38,40,46,53,55,61,62,72,76,77,80,46,－,
賓果賓果,103059429,2014/10/20,305125,12205,62425,04,06,13,16,18,20,23,24,26,29,45,54,56,57,63,66,68,73,74,78,57,－,
賓果賓果,103059430,2014/10/20,296950,11878,440025,04,08,16,21,36,37,41,43,50,52,54,56,59,63,70,73,74,76,77,78,59,大,
賓果賓果,103059431,2014/10/20,266625,10665,422650,01,06,13,20,22,25,40,41,55,58,60,62,65,66,70,71,72,74,75,77,74,大,
賓果賓果,103059432,2014/10/20,250125,10005,360275,09,16,17,18,24,31,33,42,48,49,50,51,53,57,61,62,66,67,73,78,57,大,
賓果賓果,103059433,2014/10/20,208600,8344,99225,02,08,11,12,18,25,26,27,29,32,38,47,49,59,61,65,67,69,72,76,11,－,
賓果賓果,103059434,2014/10/20,177700,7108,55925,05,08,11,15,17,21,24,28,31,43,46,47,53,54,64,67,69,70,75,77,15,－,
賓果賓果,103059435,2014/10/20,175475,7019,57600,03,09,18,19,28,29,31,36,40,45,46,47,55,61,62,63,64,71,73,75,55,－,
賓果賓果,103059436,2014/10/20,172625,6905,69625,01,06,09,10,12,17,20,23,24,44,45,56,57,58,59,65,67,70,71,73,58,－,
賓果賓果,103059437,2014/10/20,177375,7095,99775,02,03,07,09,10,12,15,18,21,23,27,31,44,48,49,50,52,64,66,71,71,－,
賓果賓果,103059438,2014/10/20,190850,7634,85025,01,04,05,07,09,11,22,26,32,37,38,41,42,46,47,51,56,61,66,69,32,－,
賓果賓果,103059439,2014/10/20,179400,7176,113350,08,16,21,24,28,29,30,33,36,42,44,48,50,51,61,66,69,70,71,72,16,－,
賓果賓果,103059440,2014/10/20,180500,7220,45975,04,06,09,14,15,20,22,23,35,37,41,44,47,63,64,65,66,69,72,78,63,－,
賓果賓果,103059441,2014/10/20,206400,8256,67175,05,11,15,20,23,26,28,29,32,35,48,54,56,57,58,62,66,72,75,78,15,－,
賓果賓果,103059442,2014/10/20,198300,7932,53725,03,07,10,12,13,16,29,33,38,40,47,51,55,58,59,68,73,76,77,79,13,－,
賓果賓果,103059443,2014/10/20,181900,7276,58200,02,06,08,10,12,34,35,38,50,53,54,58,61,63,65,66,68,69,73,78,53,－,
賓果賓果,103059444,2014/10/20,189750,7590,66075,03,06,12,13,15,17,25,26,32,33,45,53,54,55,56,65,68,71,76,80,12,－,
賓果賓果,103059445,2014/10/20,175100,7004,46100,14,16,17,19,22,26,28,30,34,35,39,45,54,68,69,70,73,74,76,77,70,－,
賓果賓果,103059446,2014/10/20,160125,6405,97525,01,02,06,09,18,20,27,28,39,42,44,47,53,54,61,65,67,69,72,79,18,－,
賓果賓果,103059447,2014/10/20,152150,6086,203250,03,13,18,21,22,23,30,31,37,38,40,41,43,46,49,50,55,60,64,68,31,－,
賓果賓果,103059448,2014/10/20,166075,6643,37225,08,09,12,13,21,25,29,34,41,42,50,52,53,58,61,65,67,76,79,80,65,－,
賓果賓果,103059449,2014/10/20,163000,6520,52250,01,04,10,13,14,15,17,23,24,27,28,34,44,48,55,59,60,73,76,79,14,－,
賓果賓果,103059450,2014/10/20,163825,6553,56350,01,02,11,13,18,20,26,29,32,33,36,42,44,46,51,52,53,55,76,78,11,－,
賓果賓果,103059451,2014/10/20,166250,6650,56075,01,02,08,09,14,18,19,22,23,30,32,37,49,54,56,62,66,67,72,79,66,－,
賓果賓果,103059452,2014/10/20,161775,6471,28700,01,05,06,12,15,23,26,28,29,36,39,50,52,53,57,61,64,68,70,72,68,－,
賓果賓果,103059453,2014/10/20,160800,6432,27950,02,04,05,07,12,13,19,34,37,38,41,44,49,55,60,61,62,64,65,69,19,－,
賓果賓果,103059454,2014/10/20,159775,6391,59050,05,06,11,12,16,22,27,28,32,33,34,45,47,51,55,56,60,65,78,79,78,－,
賓果賓果,103059455,2014/10/20,153075,6123,31050,01,03,05,19,23,24,28,31,38,46,47,49,51,52,55,61,62,65,75,79,24,－,
賓果賓果,103059456,2014/10/20,163200,6528,52925,02,03,05,11,29,35,38,39,46,47,48,51,54,55,59,65,68,72,73,76,02,－,
賓果賓果,103059457,2014/10/20,180625,7225,74400,01,08,12,19,22,26,27,29,35,36,38,41,45,46,48,52,60,68,79,80,38,－,
